"view_history","rt","trial_type_label","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","stimulus","response","no","exp_id","condition","item_type","item_id","is_practice","word","word_index","word_count","too_fast","correct_answer","response_label","correct"
"","3120","comprehension","html-keyboard-response","110","107067","0.0-110.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Were the suspects interviewed by police?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","f","F51","filler","filler","filler","filler-51","0","","","","","f","Yes","true"
"","568","feedback","html-keyboard-response","111","107637","0.0-111.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-correct"">Correct!</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","F51","filler","filler","filler","filler-51","0","","","","","","",""
"","null","fixation","html-keyboard-response","112","108139","0.0-112.0","4qcemy4k","<span class=""fixation"">+</span>","null","F27","filler","filler","filler","filler-27","0","","","","","","",""
"","402","prompt","html-keyboard-response","113","108542","0.0-113.0","4qcemy4k","<div class=""spr-display"">--- ------ -------- --- ---- ----------- ----- --------- --- ----------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","F27","filler","filler","filler","filler-27","0","","","","","","",""
"","311","spr_word","html-keyboard-response","114","108854","0.0-114.0","4qcemy4k","<div class=""spr-display"">The ------ -------- --- ---- ----------- ----- --------- --- ----------</div>"," ","F27","filler","filler","filler","filler-27","0","The","0","10","false","","",""
"","297","spr_word","html-keyboard-response","115","109153","0.0-115.0","4qcemy4k","<div class=""spr-display"">The banker -------- --- ---- ----------- ----- --------- --- ----------</div>"," ","F27","filler","filler","filler","filler-27","0","banker","1","10","false","","",""
"","350","spr_word","html-keyboard-response","116","109503","0.0-116.0","4qcemy4k","<div class=""spr-display"">The banker approved --- ---- ----------- ----- --------- --- ----------</div>"," ","F27","filler","filler","filler","filler-27","0","approved","2","10","false","","",""
"","393","spr_word","html-keyboard-response","117","109897","0.0-117.0","4qcemy4k","<div class=""spr-display"">The banker approved the ---- ----------- ----- --------- --- ----------</div>"," ","F27","filler","filler","filler","filler-27","0","the","3","10","false","","",""
"","376","spr_word","html-keyboard-response","118","110275","0.0-118.0","4qcemy4k","<div class=""spr-display"">The banker approved the loan ----------- ----- --------- --- ----------</div>"," ","F27","filler","filler","filler","filler-27","0","loan","4","10","false","","",""
"","361","spr_word","html-keyboard-response","119","110637","0.0-119.0","4qcemy4k","<div class=""spr-display"">The banker approved the loan application ----- --------- --- ----------</div>"," ","F27","filler","filler","filler","filler-27","0","application","5","10","false","","",""
"","416","spr_word","html-keyboard-response","120","111054","0.0-120.0","4qcemy4k","<div class=""spr-display"">The banker approved the loan application after --------- --- ----------</div>"," ","F27","filler","filler","filler","filler-27","0","after","6","10","false","","",""
"","448","spr_word","html-keyboard-response","121","111503","0.0-121.0","4qcemy4k","<div class=""spr-display"">The banker approved the loan application after reviewing --- ----------</div>"," ","F27","filler","filler","filler","filler-27","0","reviewing","7","10","false","","",""
"","507","spr_word","html-keyboard-response","122","112012","0.0-122.0","4qcemy4k","<div class=""spr-display"">The banker approved the loan application after reviewing the ----------</div>"," ","F27","filler","filler","filler","filler-27","0","the","8","10","false","","",""
"","2058","spr_word","html-keyboard-response","123","114071","0.0-123.0","4qcemy4k","<div class=""spr-display"">The banker approved the loan application after reviewing the documents.</div>"," ","F27","filler","filler","filler","filler-27","0","documents.","9","10","false","","",""
"","1943","comprehension","html-keyboard-response","124","116015","0.0-124.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Did the banker reject the loan?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","j","F27","filler","filler","filler","filler-27","0","","","","","j","No","true"
"","416","feedback","html-keyboard-response","125","116433","0.0-125.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-correct"">Correct!</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","F27","filler","filler","filler","filler-27","0","","","","","","",""
"","null","fixation","html-keyboard-response","126","116935","0.0-126.0","4qcemy4k","<span class=""fixation"">+</span>","null","121","1b_2a","a","7","1b_2a-7","0","","","","","","",""
"","468","prompt","html-keyboard-response","127","117405","0.0-127.0","4qcemy4k","<div class=""spr-display"">--- ------ -------- --- --- ---- -------- ---- --- -------- ---- ----- ------- --- --------- ------ --- ---- -- --- -------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","121","1b_2a","a","7","1b_2a-7","0","","","","","","",""
"","275","spr_word","html-keyboard-response","128","117681","0.0-128.0","4qcemy4k","<div class=""spr-display"">The ------ -------- --- --- ---- -------- ---- --- -------- ---- ----- ------- --- --------- ------ --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","The","0","21","false","","",""
"","265","spr_word","html-keyboard-response","129","117947","0.0-129.0","4qcemy4k","<div class=""spr-display"">The busboy -------- --- --- ---- -------- ---- --- -------- ---- ----- ------- --- --------- ------ --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","busboy","1","21","false","","",""
"","310","spr_word","html-keyboard-response","130","118259","0.0-130.0","4qcemy4k","<div class=""spr-display"">The busboy revealed --- --- ---- -------- ---- --- -------- ---- ----- ------- --- --------- ------ --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","revealed","2","21","false","","",""
"","338","spr_word","html-keyboard-response","131","118598","0.0-131.0","4qcemy4k","<div class=""spr-display"">The busboy revealed who --- ---- -------- ---- --- -------- ---- ----- ------- --- --------- ------ --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","who","3","21","false","","",""
"","310","spr_word","html-keyboard-response","132","118910","0.0-132.0","4qcemy4k","<div class=""spr-display"">The busboy revealed who the ---- -------- ---- --- -------- ---- ----- ------- --- --------- ------ --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","the","4","21","false","","",""
"","320","spr_word","html-keyboard-response","133","119231","0.0-133.0","4qcemy4k","<div class=""spr-display"">The busboy revealed who the busy -------- ---- --- -------- ---- ----- ------- --- --------- ------ --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","busy","5","21","false","","",""
"","330","spr_word","html-keyboard-response","134","119563","0.0-134.0","4qcemy4k","<div class=""spr-display"">The busboy revealed who the busy waitress ---- --- -------- ---- ----- ------- --- --------- ------ --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","waitress","6","21","false","","",""
"","388","spr_word","html-keyboard-response","135","119951","0.0-135.0","4qcemy4k","<div class=""spr-display"">The busboy revealed who the busy waitress that --- -------- ---- ----- ------- --- --------- ------ --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","that","7","21","false","","",""
"","345","spr_word","html-keyboard-response","136","120297","0.0-136.0","4qcemy4k","<div class=""spr-display"">The busboy revealed who the busy waitress that the -------- ---- ----- ------- --- --------- ------ --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","the","8","21","false","","",""
"","302","spr_word","html-keyboard-response","137","120601","0.0-137.0","4qcemy4k","<div class=""spr-display"">The busboy revealed who the busy waitress that the talented ---- ----- ------- --- --------- ------ --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","talented","9","21","false","","",""
"","369","spr_word","html-keyboard-response","138","120971","0.0-138.0","4qcemy4k","<div class=""spr-display"">The busboy revealed who the busy waitress that the talented cook ----- ------- --- --------- ------ --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","cook","10","21","false","","",""
"","390","spr_word","html-keyboard-response","139","121362","0.0-139.0","4qcemy4k","<div class=""spr-display"">The busboy revealed who the busy waitress that the talented cook hated ------- --- --------- ------ --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","hated","11","21","false","","",""
"","360","spr_word","html-keyboard-response","140","121723","0.0-140.0","4qcemy4k","<div class=""spr-display"">The busboy revealed who the busy waitress that the talented cook hated happily --- --------- ------ --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","happily","12","21","false","","",""
"","362","spr_word","html-keyboard-response","141","122087","0.0-141.0","4qcemy4k","<div class=""spr-display"">The busboy revealed who the busy waitress that the talented cook hated happily and --------- ------ --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","and","13","21","false","","",""
"","459","spr_word","html-keyboard-response","142","122547","0.0-142.0","4qcemy4k","<div class=""spr-display"">The busboy revealed who the busy waitress that the talented cook hated happily and leisurely ------ --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","leisurely","14","21","false","","",""
"","498","spr_word","html-keyboard-response","143","123046","0.0-143.0","4qcemy4k","<div class=""spr-display"">The busboy revealed who the busy waitress that the talented cook hated happily and leisurely served --- ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","served","15","21","false","","",""
"","387","spr_word","html-keyboard-response","144","123434","0.0-144.0","4qcemy4k","<div class=""spr-display"">The busboy revealed who the busy waitress that the talented cook hated happily and leisurely served the ---- -- --- -------</div>"," ","121","1b_2a","a","7","1b_2a-7","0","the","16","21","false","","",""
